index_source,id_source,title_source,authors_source,authors_pub,title_pub,titleMatch,url_source,cited_by_source,id_target,title,authors,totalCitations,url,authoerOverlaps,selfcitations
166,10371094073877480413,Interaction between CRIPT and PSD-95 is required for proper dendritic arborization in hippocampal neurons,"A Omelchenko, H Menon, SG Donofrio, G Kumar…","A OMELCHENKO,H MENON,SG DONOFRIO,G KUMAR,HM CHAPMAN,J ROSHAL,ER MARTINEZ-MONTES,TL WANG,MR SPALLER,BL FIRESTEIN",Interaction Between CRIPT and PSD-95 Is Required for Proper Dendritic Arborization in Hippocampal Neurons.,High,https://link.springer.com/article/10.1007/s12035-020-01895-5,2.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,0
344,5844399205166371069,The potential regulatory network of glutamate metabolic pathway disturbance in Chinese Han withdrawal methamphetamine abusers,"S Peng, H Su, T Chen, X Li, J Du, H Jiang…","S PENG,H SU,T CHEN,X LI,J DU,H JIANG,M ZHAO",The Potential Regulatory Network of Glutamate Metabolic Pathway Disturbance in Chinese Han Withdrawal Methamphetamine Abusers.,High,https://www.frontiersin.org/articles/10.3389/fgene.2021.653443/full,1.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,0
345,796658927360650917,Electrical synaptic transmission requires a postsynaptic scaffolding protein,"AM Lasseigne, FA Echeverry, S Ijaz, JC Michel…","AM LASSEIGNE,FA ECHEVERRY,S IJAZ,JC MICHEL,EA MARTIN,AJ MARSH,E TRUJILLO,KC MARSDEN,AE PEREDA,AC MILLER",Electrical synaptic transmission requires a postsynaptic scaffolding protein.,High,https://elifesciences.org/articles/66898,4.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,0
169,17046493715581826714,Phase separation-mediated condensation of Whirlin-Myo15-Eps8 stereocilia tip complex,"L Lin, Y Shi, M Wang, C Wang, Q Lu, J Zhu, R Zhang","L LIN,Y SHI,M WANG,C WANG,Q LU,J ZHU,R ZHANG",Phase separation-mediated condensation of Whirlin-Myo15-Eps8 stereocilia tip complex.,High,https://www.sciencedirect.com/science/article/pii/S2211124721000838,1.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,1,1
347,12100347886645154924,Multi-ethnic GWAS and meta-analysis of sleep quality identify MPP6 as a novel gene that functions in sleep center neurons,"S Khoury, QP Wang, M Parisien, P Gris, AV Bortsov…","S KHOURY,QP WANG,M PARISIEN,P GRIS,AV BORTSOV,SD LINNSTAEDT,SA MCLEAN,AS TUNGATE,T SOFER,J LEE,T LOUIE,S REDLINE,MA KAUNISTO,EA KALSO,HM MUNTER,AG NACKLEY,GD SLADE,SB SMITH,DV ZAYKIN,RB FILLINGIM,R OHRBACH,JD GREENSPAN,W MAIXNER,GG NEELY,L DIATCHENKO",Multi-ethnic GWAS and meta-analysis of sleep quality identify MPP6 as a novel gene that functions in sleep center neurons.,High,https://academic.oup.com/sleep/article-abstract/44/3/zsaa211/5920163,1.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,0
172,12246916115372762934,Assembly of model postsynaptic densities involves interactions auxiliary to stoichiometric binding,"YH Lin, H Wu, B Jia, M Zhang, HS Chan","YH LIN,H WU,B JIA,M ZHANG,HS CHAN",Assembly of model postsynaptic densities involves interactions auxiliary to stoichiometric binding.,High,https://www.sciencedirect.com/science/article/pii/S000634952100833X,1.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,1,1
349,1158909178598562614,Molecular characterization of direct interactions between MPP1 and flotillins,"A Biernatowska, P Olszewska, K Grzymajło, D Drabik…","A BIERNATOWSKA,P OLSZEWSKA,K GRZYMAJŁO,D DRABIK,S KRASZEWSKI,AF SIKORSKI,A CZOGALLA",Molecular characterization of direct interactions between MPP1 and flotillins.,High,https://www.nature.com/articles/s41598-021-93982-3,1.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,0
350,11686880928966494575,"Apical-Basal Polarity Signaling Components, Lgl1 and aPKCs, Control Glutamatergic Synapse Number and Function","J Scott, S Thakar, Y Mao, H Qin, H Hejran, SY Lee…","J SCOTT,S THAKAR,Y MAO,H QIN,H HEJRAN,SY LEE,T YU,O KLEZOVITCH,H CHENG,Y MU,S GHOSH,V VASIOUKHIN,Y ZOU","Apical-Basal Polarity Signaling Components, Lgl1 and aPKCs, Control Glutamatergic Synapse Number and Function.",High,https://www.sciencedirect.com/science/article/pii/S2589004219303426,2.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,0
351,3755109169936664632,"Biochemical, Structural and Functional Characterization of Two Postsynaptic Density Proteins: Shank3 and SynGAP",M Zeng,,,None,https://search.proquest.com/openview/b6268a10a611dc20cdb83fb00010450d/1?pq-origsite=gscholar&cbl=44156,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
352,5528352144023217853,Structure of the FERM domain of a neural scaffold protein FRMPD4 implicated in X-linked intellectual disability,"M Wang, L Lin, Y Shi, L He, C Wang…","M WANG,L LIN,Y SHI,L HE,C WANG,J ZHU",Structure of the FERM domain of a neural scaffold protein FRMPD4 implicated in X-linked intellectual disability.,High,https://portlandpress.com/biochemj/article/477/23/4623/227011,1.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,1,1
353,11803374602799781210,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals,"P Turley16, PM Visscher, DJ Benjamin, D Cesarini47","JJ LEE,R WEDOW,A OKBAY,E KONG,O MAGHZIAN,M ZACHER,TA NGUYEN-VIET,P BOWERS,J SIDORENKO,R KARLSSON LINNÉR,MA FONTANA,T KUNDU,C LEE,H LI,R LI,R ROYER,PN TIMSHEL,RK WALTERS,EA WILLOUGHBY,L YENGO,M ALVER,Y BAO,DW CLARK,FR DAY,NA FURLOTTE,PK JOSHI,KE KEMPER,A KLEINMAN,C LANGENBERG,R MÄGI,JW TRAMPUSH,SS VERMA,Y WU,M LAM,JH ZHAO,Z ZHENG,JD BOARDMAN,H CAMPBELL,J FREESE,KM HARRIS,C HAYWARD,P HERD,M KUMARI,T LENCZ,J LUAN,AK MALHOTRA,A METSPALU,L MILANI,KK ONG,JRB PERRY,DJ PORTEOUS,MD RITCHIE,MC SMART,BH SMITH,JY TUNG,NJ WAREHAM,JF WILSON,JP BEAUCHAMP,DC CONLEY,T ESKO,SF LEHRER,PKE MAGNUSSON,S OSKARSSON,TH PERS,MR ROBINSON,K THOM,C WATSON,CF CHABRIS,MN MEYER,DI LAIBSON,J YANG,M JOHANNESSON,PD KOELLINGER,P TURLEY,PM VISSCHER,DJ BENJAMIN,D CESARINI",Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,High,https://www.gwern.net/docs/iq/2018-lee-supplement.pdf,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
354,ETXZFAI-bDIJ,Engineering biological networks using cooperative transcriptional assembly,N Patel,,,None,https://open.bu.edu/handle/2144/32078,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
355,4023046620459650626,Characterizing the Binding Sites for GK Domain of DLG1 and DLG4 via Molecular Dynamics Simulation,"H Li, Q Chen, C Shan, C Guo, X Yang…","H LI,Q CHEN,C SHAN,C GUO,X YANG,Y CHEN,J ZHU,Q OUYANG",Characterizing the Binding Sites for GK Domain of DLG1 and DLG4 via Molecular Dynamics Simulation.,High,https://www.frontiersin.org/articles/10.3389/fmolb.2020.00001/full,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,1,1
356,IggZGtrmSxEJ,RELN as a Candidate Gene for Autism Spectrum Disorder (ASD),D Lammert,,,None,https://soar.suny.edu/handle/20.500.12648/1754,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
357,17050739695808600074,Characteristics of the effects of genetic variation in rodent models of risk for schizophrenia and neurodevelopment disorder,RL Pass,,,None,http://orca.cf.ac.uk/id/eprint/125436,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
358,9238708365216026267,Structure and functions of Sidekicks,M Yamagata,M YAMAGATA,Structure and Functions of Sidekicks.,High,https://internal-journal.frontiersin.org/articles/10.3389/fnmol.2020.00139/full,1.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
359,15161518762421827255,Energetics of stochastic BCM type synaptic plasticity and storing of accurate information,J Karbowski,J KARBOWSKI,Energetics of stochastic BCM type synaptic plasticity and storing of accurate information.,High,https://link.springer.com/article/10.1007/s10827-020-00775-0,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
360,588281675839665600,The Use of Small Animal Molecular Imaging (μPET) Exemplified in a Neurobiological Pathology,"Dorien Glorie,Stijn Servaes,Alan Miranda,Daniele Bertoglio,Jeroen Verhaeghe,Steven Staelens",,,None,https://link.springer.com/chapter/10.1007/978-3-030-53176-8_2,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
192,801515849957842243,Presynaptic bouton compartmentalization and postsynaptic density-mediated glutamate receptor clustering via phase separation,"Z Feng, X Wu, M Zhang","Z FENG,X WU,M ZHANG",Presynaptic bouton compartmentalization and postsynaptic density-mediated glutamate receptor clustering via phase separation.,High,https://www.sciencedirect.com/science/article/pii/S0028390821001763,1.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,1,1
362,1813025985916447538,Methods and Compositions for Regenerative Synaptogenesis,DL Alkon,,,None,https://patents.google.com/patent/US20190054070A1/en,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
196,13418060411793434887,Generation of mouse models of neurodevelopmental disorders using the CRISPR/Cas9 system,YK Ko,,,None,https://era.ed.ac.uk/handle/1842/35783,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
364,17651682359334732636,Engineering paralog-specific PSD-95 synthetic binders as potent and minimally invasive imaging probes,"Charlotte Rimbault, Christelle Breillat,  Benjamin Compans, Estelle Toulmé, Filipe Nunes Vicente,  Monica Fernandez-Monreal, Patrice Mascalchi, Camille Genuer,  Virginia Puente-Muñoz,  Isabel Gauthereau,  Eric Hosy,  Gregory Giannone,  Ingrid Chamma,  Cameron D. Mackereth,  Christel Poujol,  Daniel Choquet,  Matthieu Sainlos",,,None,https://www.biorxiv.org/content/10.1101/2021.04.07.438431v1.abstract,2.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
365,3836454803753429237,AMPA receptors in the synapse: Very little space and even less time,J Baranovic,J BARANOVIC,AMPA receptors in the synapse: Very little space and even less time.,High,https://www.sciencedirect.com/science/article/pii/S0028390821002665,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
366,15388295346925754928,RPS23RG1 is Required for Synaptic Integrity and Rescues Alzheimer's Associated Cognitive Deficits,"D Zhao, J Meng, Y Zhao, Y Huo, Y Liu, N Zheng…","D ZHAO,J MENG,Y ZHAO,Y HUO,Y LIU,N ZHENG,M ZHANG,Y GAO,Z CHEN,H SUN,X WANG,C JING,T ZHANG,X ZHANG,H LUO,X WANG,J ZHANG,FR LIU,Y LI,G BU,L WEN,TY HUANG,H XU,YW ZHANG",RPS23RG1 Is Required for Synaptic Integrity and Rescues Alzheimer's Disease-Associated Cognitive Deficits.,High,http://www.wzbio.com.cn/uploads/soft/20200826/1598426690.pdf,1.0,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,1,1
367,uT-CYe7eDZoJ,Macromolecular Connectivity Landscape of Mammalian Brain,"R Pourhaghighi, PEA Ash, S Phanse, F Goebels…","R POURHAGHIGHI,PEA ASH,S PHANSE,F GOEBELS,LZM HU,S CHEN,Y ZHANG,SD WIERBOWSKI,S BOUDEAU,MT MOUTAOUFIK,RH MALTY,E MALOLEPSZA,K TSAFOU,A NATHAN,G CROMAR,H GUO,A AL ABDULLATIF,DJ APICCO,LA BECKER,AD GITLER,SM PULST,A YOUSSEF,R HEKMAN,PC HAVUGIMANA,CA WHITE,BC BLUM,A RATTI,CD BRYANT,J PARKINSON,K LAGE,M BABU,H YU,GD BADER,B WOLOZIN,A EMILI",BraInMap Elucidates the Macromolecular Connectivity Landscape of Mammalian Brain.,High,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3293682,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,0
368,14670518449861787779,PSD-95: An Effective Target for Stroke Therapy Using Neuroprotective Peptides,"L Ugalde-Triviño, M Díaz-Guerra","L UGALDE-TRIVIÑO,M DÍAZ-GUERRA",PSD-95: An Effective Target for Stroke Therapy Using Neuroprotective Peptides.,High,https://www.mdpi.com/1370610,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
369,oM8vci6aRqcJ,Exploring the Role for mGluR5 in Regulating Striatal Medium Spiny Neuron,S Bhagat,,,None,https://dukespace.lib.duke.edu/dspace/bitstream/handle/10161/14355/Bhagat_duke_0066D_13595.pdf?sequence=1,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
370,1026511419240021655,FRETting over postsynaptic PKC signaling,"ML Dell'Acqua, KM Woolfrey","ML DELL'ACQUA,KM WOOLFREY",FRETting over postsynaptic PKC signaling.,High,https://www.nature.com/articles/s41593-018-0190-5,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
371,maoOe5Tf3CoJ,Asymmetry of an intracellular scaffold at vertebrate electrical synapses,A Miller,"AJ MARSH,JC MICHEL,AP ADKE,EL HECKMAN,AC MILLER",Asymmetry of an Intracellular Scaffold at Vertebrate Electrical Synapses.,High,https://www.biorxiv.org/content/10.1101/173955v1.full.pdf,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,-1
372,14956396339649978521,PSD-93 up-regulates the synaptic activity of corticotropin-releasing hormone neurons in the paraventricular nucleus in depression,"XY Qin, QH Shan, H Fang, Y Wang, P Chen…","XY QIN,QH SHAN,H FANG,Y WANG,P CHEN,ZQ XIONG,DF SWAAB,JN ZHOU",PSD-93 up-regulates the synaptic activity of corticotropin-releasing hormone neurons in the paraventricular nucleus in depression.,High,https://link.springer.com/article/10.1007/s00401-021-02371-7,,4976467416538385573,Mechanistic basis of MAGUK-organized complexes in synaptic development and signalling,"J Zhu, Y Shang, M Zhang",137,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4976467416538385573,0,0
