id_source,title_source_x,authors_source,url_source,cited_by_source,id_target,title,totalCitations,url,clusterid,authors,index_source,pubmed_id,title_pub,title_source_y,authors_pub,clusterid_google,titleMatch,authoerOverlaps,selfcitations
6987625233604939244,CaMKII activation triggers persistent formation and segregation of postsynaptic liquid phase,"T Hosokawa, PW Liu, Q Cai, JS Ferreira, F Levet…",https://www.biorxiv.org/content/10.1101/2020.11.25.397091v1.abstract,1.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",167,,,CaMKII activation triggers persistent formation and segregation of postsynaptic liquid phase,,6987625233604939244,None,0,0
2805058267177865341,Crystallographic Studies of PDZ Domain–Peptide Interactions of the Scribble Polarity Module,"JC Maddumage, BZ Stewart, PO Humbert…",https://link.springer.com/protocol/10.1007/978-1-0716-1166-1_7,1.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",168,34014519.0,Crystallographic Studies of PDZ Domain-Peptide Interactions of the Scribble Polarity Module.,Crystallographic Studies of PDZ Domain–Peptide Interactions of the Scribble Polarity Module,"JC MADDUMAGE,BZ STEWART,PO HUMBERT,M KVANSAKUL",2805058267177865341,High,0,0
17046493715581826714,Phase separation-mediated condensation of Whirlin-Myo15-Eps8 stereocilia tip complex,"L Lin, Y Shi, M Wang, C Wang, Q Lu, J Zhu, R Zhang",https://www.sciencedirect.com/science/article/pii/S2211124721000838,1.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",169,33626355.0,Phase separation-mediated condensation of Whirlin-Myo15-Eps8 stereocilia tip complex.,Phase separation-mediated condensation of Whirlin-Myo15-Eps8 stereocilia tip complex,"L LIN,Y SHI,M WANG,C WANG,Q LU,J ZHU,R ZHANG",17046493715581826714,High,0,-1
5078372405359541224,Membraneless condensates by Rapsn phase separation as a platform for neuromuscular junction formation,"G Xing, H Jing, Z Yu, P Chen, H Wang, WC Xiong…",https://www.sciencedirect.com/science/article/pii/S0896627321002877,1.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",170,34033754.0,Membraneless condensates by Rapsn phase separation as a platform for neuromuscular junction formation.,Membraneless condensates by Rapsn phase separation as a platform for neuromuscular junction formation,"G XING,H JING,Z YU,P CHEN,H WANG,WC XIONG,L MEI",5078372405359541224,High,0,0
17142868504084180750,Construction of a liquid-liquid phase separation system from the gel-sol transition of elongated protein microgels in a crowding agent,"Y Xu, R Qi, H Zhu, B Li, Y Shen, G Krainer…",https://www.biorxiv.org/content/10.1101/2020.12.08.416867v1.abstract,1.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",171,,,Construction of a liquid-liquid phase separation system from the gel-sol transition of elongated protein microgels in a crowding agent,,17142868504084180750,None,0,0
12246916115372762934,Assembly of model postsynaptic densities involves interactions auxiliary to stoichiometric binding,"YH Lin, H Wu, B Jia, M Zhang, HS Chan",https://www.sciencedirect.com/science/article/pii/S000634952100833X,1.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",172,34637756.0,Assembly of model postsynaptic densities involves interactions auxiliary to stoichiometric binding.,Assembly of model postsynaptic densities involves interactions auxiliary to stoichiometric binding,"YH LIN,H WU,B JIA,M ZHANG,HS CHAN",12246916115372762934,High,1,1
16383001503011122437,Oligomerized liprin-α promotes phase separation of ELKS for compartmentalization of presynaptic active zone proteins,"M Liang, G Jin, X Xie, W Zhang, K Li, F Niu, C Yu, Z Wei",https://www.sciencedirect.com/science/article/pii/S2211124721002151,2.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",173,34320361.0,Oligomerized liprin-α promotes phase separation of ELKS for compartmentalization of presynaptic active zone proteins.,Oligomerized liprin-α promotes phase separation of ELKS for compartmentalization of presynaptic active zone proteins,"M LIANG,G JIN,X XIE,W ZHANG,K LI,F NIU,C YU,Z WEI",16383001503011122437,High,0,-1
130985485745381380,Piconewton‐Scale Analysis of Ras‐BRaf Signal Transduction with Single‐Molecule Force Spectroscopy,"CS Lim, C Wen, Y Sheng, G Wang, Z Zhou, S Wang…",https://onlinelibrary.wiley.com/doi/abs/10.1002/smll.201701972,2.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",174,28809097.0,Piconewton-Scale Analysis of Ras-BRaf Signal Transduction with Single-Molecule Force Spectroscopy.,Piconewton‐Scale Analysis of Ras‐BRaf Signal Transduction with Single‐Molecule Force Spectroscopy,"CS LIM,C WEN,Y SHENG,G WANG,Z ZHOU,S WANG,H ZHANG,A YE,JJ ZHU",130985485745381380,High,0,0
15850206496366471599,Physiochemical mechanisms of biomolecular liquid-liquid phase separation,"CS Zhang, L Lai",https://www.researchgate.net/profile/Changsheng-Zhang-4/publication/341705726_Physiochemical_Mechanisms_of_Biomolecular_Liquid-Liquid_Phase_Separation/links/5f686810458515b7cf448371/Physiochemical-Mechanisms-of-Biomolecular-Liquid-Liquid-Phase-Separation.pdf,2.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",175,,,Physiochemical mechanisms of biomolecular liquid-liquid phase separation,,15850206496366471599,None,0,-1
5937553641189980965,Physics of compartmentalization: How phase separation and signaling shape membrane and organelle identity,"E Floris, A Piras, L Dall'Asta, A Gamba…",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8190439/,1.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",176,34141141.0,Physics of compartmentalization: How phase separation and signaling shape membrane and organelle identity.,Physics of compartmentalization: How phase separation and signaling shape membrane and organelle identity,"E FLORIS,A PIRAS,L DALL'ASTA,A GAMBA,E HIRSCH,CC CAMPA",5937553641189980965,High,0,0
11448214557088314294,Trans-synaptic LGI1–ADAM22–MAGUK in AMPA and NMDA receptor regulation,"Y Fukata, Y Hirano, Y Miyazaki, N Yokoi, M Fukata",https://www.sciencedirect.com/science/article/pii/S0028390821001829,1.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",177,34089731.0,Trans-synaptic LGI1-ADAM22-MAGUK in AMPA and NMDA receptor regulation.,Trans-synaptic LGI1–ADAM22–MAGUK in AMPA and NMDA receptor regulation,"Y FUKATA,Y HIRANO,Y MIYAZAKI,N YOKOI,M FUKATA",11448214557088314294,High,0,-1
6135939507792653845,Biophysical underpinnings regarding the formation and the regulation of biomolecular condensates,"J Kim, E Gwak, JC Lee",https://link.springer.com/article/10.1007/s40042-021-00073-7,,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",178,,,Biophysical underpinnings regarding the formation and the regulation of biomolecular condensates,,6135939507792653845,None,0,-1
6V2-Bfs4yFsJ,Exploring the Role of the PDZ Domain in a Supramodule,L Laursen,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1540568,,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",179,,,Exploring the Role of the PDZ Domain in a Supramodule,,6V2-Bfs4yFsJ,None,0,-1
803263479999502005,RNA and liquid-liquid phase separation,"Q Guo, X Shi, X Wang",https://www.sciencedirect.com/science/article/pii/S2468054021000184,7.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",180,,,RNA and liquid-liquid phase separation,,803263479999502005,None,0,-1
6071351205925508582,Coupling Bulk Phase Separation of Disordered Proteins to Membrane Domain Formation in Molecular Simulations on a Bespoke Compute Fabric,"JC Shillcock, DB Thomas, JR Beaumont, GM Bragg…",https://www.mdpi.com/1419998,,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",181,,,Coupling Bulk Phase Separation of Disordered Proteins to Membrane Domain Formation in Molecular Simulations on a Bespoke Compute Fabric,,6071351205925508582,None,0,0
11830972667084048708,"Multi-parametric analysis of 57 SYNGAP1 variants reveal impacts on GTPase signaling, localization, and protein stability","F Meili, WJ Wei, WC Sin, WM Meyers, I Dascalu…",https://www.sciencedirect.com/science/article/pii/S0002929720304080,1.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",182,33308442.0,"Multi-parametric analysis of 57 SYNGAP1 variants reveal impacts on GTPase signaling, localization, and protein stability.","Multi-parametric analysis of 57 SYNGAP1 variants reveal impacts on GTPase signaling, localization, and protein stability","F MEILI,WJ WEI,WC SIN,WM MEYERS,I DASCALU,DB CALLAGHAN,S ROGIC,P PAVLIDIS,K HAAS",11830972667084048708,High,0,0
760220572136609961,Treadmill exercise enhances synaptic plasticity in the ischemic penumbra of MCAO mice by inducing the expression of Camk2a via CYFIP1 upregulation,"W Shen, L Jin, A Zhu, Y Lin, G Pan, S Zhou, J Cheng…",https://www.sciencedirect.com/science/article/pii/S0024320521000187,3.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",183,33497737.0,Treadmill exercise enhances synaptic plasticity in the ischemic penumbra of MCAO mice by inducing the expression of Camk2a via CYFIP1 upregulation.,Treadmill exercise enhances synaptic plasticity in the ischemic penumbra of MCAO mice by inducing the expression of Camk2a via CYFIP1 upregulation,"W SHEN,L JIN,A ZHU,Y LIN,G PAN,S ZHOU,J CHENG,J ZHANG,F TU,C LIU,Q XIE,X CHEN",760220572136609961,High,0,0
15773406934322848947,Protein phase separation and its role in chromatin organization and diseases,"J Li, Y Zhang, X Chen, L Ma, P Li, H Yu",https://www.sciencedirect.com/science/article/pii/S075333222100305X,2.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",184,33765580.0,Protein phase separation and its role in chromatin organization and diseases.,Protein phase separation and its role in chromatin organization and diseases,"J LI,Y ZHANG,X CHEN,L MA,P LI,H YU",15773406934322848947,High,0,-1
1718776192355025701,Multiple polyvalency provided by intrinsically disordered segments is a key feature of postsynaptic scaffold proteins,"A Kiss-Tóth, B Péterfia, AF Ángyán, B Ligeti, G Lukács…",https://www.biorxiv.org/content/10.1101/448100v1.full-text,,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",185,,,Multiple polyvalency provided by intrinsically disordered segments is a key feature of postsynaptic scaffold proteins,,1718776192355025701,None,0,0
4139706900446170595,Interaction hot spots for phase separation revealed by NMR studies of a CAPRIN1 condensed phase,"TH Kim, BJ Payliss, ML Nosella…",https://www.pnas.org/content/118/23/e2104897118.short,5.0,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",186,34074792.0,Interaction hot spots for phase separation revealed by NMR studies of a CAPRIN1 condensed phase.,Interaction hot spots for phase separation revealed by NMR studies of a CAPRIN1 condensed phase,"TH KIM,BJ PAYLISS,ML NOSELLA,ITW LEE,Y TOYAMA,JD FORMAN-KAY,LE KAY",4139706900446170595,High,0,0
15814632044965508783,Structure of biomolecular condensates from dissipative particle dynamics simulations,"JC Shillcock, M Brochut, E Chénais, JH Ipsen",https://www.biorxiv.org/content/10.1101/2019.12.11.873133v2.abstract,,7601154960238900186,Phase transition in postsynaptic densities underlies formation of synaptic complexes and synaptic plasticity,264,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7601154960238900186,7601154960238900186,"M Zeng, Y Shang, Y Araki, T Guo, RL Huganir, M Zhang",187,,,Structure of biomolecular condensates from dissipative particle dynamics simulations,,15814632044965508783,None,0,-1
